Area,Date,date,Claims
Stewart County,03/14/2020,Mar 14,14
Stewart County,03/21/2020,Mar 21,1
Stewart County,03/28/2020,Mar 28,18
Stewart County,04/04/2020,Apr 04,42
Stewart County,04/11/2020,Apr 11,70
Stewart County,04/18/2020,Apr 18,46
Stewart County,04/25/2020,Apr 25,42
Stewart County,05/02/2020,May 02,39
Stewart County,05/09/2020,May 09,31
Stewart County,05/16/2020,May 16,38
Stewart County,05/23/2020,May 23,41
Stewart County,05/30/2020,May 30,30
Stewart County,06/06/2020,Jun 06,39
Stewart County,06/13/2020,Jun 13,34
Stewart County,06/20/2020,Jun 20,31
Stewart County,06/27/2020,Jun 27,40
Stewart County,07/04/2020,Jul 04,29
Stewart County,07/11/2020,Jul 11,40
Stewart County,07/18/2020,Jul 18,29
Stewart County,07/25/2020,Jul 25,23
Sumter County,03/07/2020,Mar 07,13
Sumter County,03/14/2020,Mar 14,39
Sumter County,03/21/2020,Mar 21,16
Sumter County,03/28/2020,Mar 28,132
Sumter County,04/04/2020,Apr 04,556
Sumter County,04/11/2020,Apr 11,479
Sumter County,04/18/2020,Apr 18,435
Sumter County,04/25/2020,Apr 25,438
Sumter County,05/02/2020,May 02,336
Sumter County,05/09/2020,May 09,319
Sumter County,05/16/2020,May 16,284
Sumter County,05/23/2020,May 23,313
Sumter County,05/30/2020,May 30,247
Sumter County,06/06/2020,Jun 06,251
Sumter County,06/13/2020,Jun 13,244
Sumter County,06/20/2020,Jun 20,264
Sumter County,06/27/2020,Jun 27,282
Sumter County,07/04/2020,Jul 04,304
Sumter County,07/11/2020,Jul 11,362
Sumter County,07/18/2020,Jul 18,373
Sumter County,07/25/2020,Jul 25,219
Talbot County,03/07/2020,Mar 07,1
Talbot County,03/14/2020,Mar 14,1
Talbot County,03/21/2020,Mar 21,4
Talbot County,03/28/2020,Mar 28,38
Talbot County,04/04/2020,Apr 04,112
Talbot County,04/11/2020,Apr 11,122
Talbot County,04/18/2020,Apr 18,63
Talbot County,04/25/2020,Apr 25,86
Talbot County,05/02/2020,May 02,71
Talbot County,05/09/2020,May 09,81
Talbot County,05/16/2020,May 16,67
Talbot County,05/23/2020,May 23,63
Talbot County,05/30/2020,May 30,54
Talbot County,06/06/2020,Jun 06,72
Talbot County,06/13/2020,Jun 13,81
Talbot County,06/20/2020,Jun 20,63
Talbot County,06/27/2020,Jun 27,51
Talbot County,07/04/2020,Jul 04,60
Talbot County,07/11/2020,Jul 11,59
Talbot County,07/18/2020,Jul 18,59
Talbot County,07/25/2020,Jul 25,52
Taliaferro County,03/07/2020,Mar 07,1
Taliaferro County,03/14/2020,Mar 14,0
Taliaferro County,03/21/2020,Mar 21,1
Taliaferro County,03/28/2020,Mar 28,11
Taliaferro County,04/04/2020,Apr 04,25
Taliaferro County,04/11/2020,Apr 11,34
Taliaferro County,04/18/2020,Apr 18,22
Taliaferro County,04/25/2020,Apr 25,21
Taliaferro County,05/02/2020,May 02,16
Taliaferro County,05/09/2020,May 09,19
Taliaferro County,05/16/2020,May 16,14
Taliaferro County,05/23/2020,May 23,21
Taliaferro County,05/30/2020,May 30,10
Taliaferro County,06/06/2020,Jun 06,10
Taliaferro County,06/13/2020,Jun 13,7
Taliaferro County,06/20/2020,Jun 20,14
Taliaferro County,06/27/2020,Jun 27,10
Taliaferro County,07/04/2020,Jul 04,17
Taliaferro County,07/11/2020,Jul 11,21
Taliaferro County,07/18/2020,Jul 18,16
Taliaferro County,07/25/2020,Jul 25,11
Tattnall County,03/07/2020,Mar 07,8
Tattnall County,03/14/2020,Mar 14,15
Tattnall County,03/21/2020,Mar 21,4
Tattnall County,03/28/2020,Mar 28,50
Tattnall County,04/04/2020,Apr 04,288
Tattnall County,04/11/2020,Apr 11,281
Tattnall County,04/18/2020,Apr 18,211
Tattnall County,04/25/2020,Apr 25,203
Tattnall County,05/02/2020,May 02,180
Tattnall County,05/09/2020,May 09,171
Tattnall County,05/16/2020,May 16,136
Tattnall County,05/23/2020,May 23,166
Tattnall County,05/30/2020,May 30,99
Tattnall County,06/06/2020,Jun 06,90
Tattnall County,06/13/2020,Jun 13,138
Tattnall County,06/20/2020,Jun 20,90
Tattnall County,06/27/2020,Jun 27,101
Tattnall County,07/04/2020,Jul 04,117
Tattnall County,07/11/2020,Jul 11,117
Tattnall County,07/18/2020,Jul 18,128
Tattnall County,07/25/2020,Jul 25,72
Taylor County,03/07/2020,Mar 07,3
Taylor County,03/14/2020,Mar 14,6
Taylor County,03/21/2020,Mar 21,2
Taylor County,03/28/2020,Mar 28,44
Taylor County,04/04/2020,Apr 04,103
Taylor County,04/11/2020,Apr 11,164
Taylor County,04/18/2020,Apr 18,122
Taylor County,04/25/2020,Apr 25,98
Taylor County,05/02/2020,May 02,91
Taylor County,05/09/2020,May 09,74
Taylor County,05/16/2020,May 16,49
Taylor County,05/23/2020,May 23,57
Taylor County,05/30/2020,May 30,39
Taylor County,06/06/2020,Jun 06,77
Taylor County,06/13/2020,Jun 13,57
Taylor County,06/20/2020,Jun 20,43
Taylor County,06/27/2020,Jun 27,56
Taylor County,07/04/2020,Jul 04,42
Taylor County,07/11/2020,Jul 11,66
Taylor County,07/18/2020,Jul 18,56
Taylor County,07/25/2020,Jul 25,45
Telfair County,03/07/2020,Mar 07,5
Telfair County,03/14/2020,Mar 14,6
Telfair County,03/21/2020,Mar 21,7
Telfair County,03/28/2020,Mar 28,17
Telfair County,04/04/2020,Apr 04,160
Telfair County,04/11/2020,Apr 11,163
Telfair County,04/18/2020,Apr 18,86
Telfair County,04/25/2020,Apr 25,77
Telfair County,05/02/2020,May 02,75
Telfair County,05/09/2020,May 09,87
Telfair County,05/16/2020,May 16,76
Telfair County,05/23/2020,May 23,77
Telfair County,05/30/2020,May 30,57
Telfair County,06/06/2020,Jun 06,56
Telfair County,06/13/2020,Jun 13,72
Telfair County,06/20/2020,Jun 20,72
Telfair County,06/27/2020,Jun 27,67
Telfair County,07/04/2020,Jul 04,75
Telfair County,07/11/2020,Jul 11,85
Telfair County,07/18/2020,Jul 18,109
Telfair County,07/25/2020,Jul 25,45
Terrell County,03/07/2020,Mar 07,4
Terrell County,03/14/2020,Mar 14,15
Terrell County,03/21/2020,Mar 21,4
Terrell County,03/28/2020,Mar 28,47
Terrell County,04/04/2020,Apr 04,144
Terrell County,04/11/2020,Apr 11,137
Terrell County,04/18/2020,Apr 18,91
Terrell County,04/25/2020,Apr 25,135
Terrell County,05/02/2020,May 02,118
Terrell County,05/09/2020,May 09,105
Terrell County,05/16/2020,May 16,94
Terrell County,05/23/2020,May 23,87
Terrell County,05/30/2020,May 30,70
Terrell County,06/06/2020,Jun 06,58
Terrell County,06/13/2020,Jun 13,86
Terrell County,06/20/2020,Jun 20,69
Terrell County,06/27/2020,Jun 27,69
Terrell County,07/04/2020,Jul 04,54
Terrell County,07/11/2020,Jul 11,118
Terrell County,07/18/2020,Jul 18,91
Terrell County,07/25/2020,Jul 25,74
Thomas County,03/07/2020,Mar 07,13
Thomas County,03/14/2020,Mar 14,13
Thomas County,03/21/2020,Mar 21,19
Thomas County,03/28/2020,Mar 28,392
Thomas County,04/04/2020,Apr 04,989
Thomas County,04/11/2020,Apr 11,716
Thomas County,04/18/2020,Apr 18,783
Thomas County,04/25/2020,Apr 25,719
Thomas County,05/02/2020,May 02,623
Thomas County,05/09/2020,May 09,541
Thomas County,05/16/2020,May 16,548
Thomas County,05/23/2020,May 23,544
Thomas County,05/30/2020,May 30,381
Thomas County,06/06/2020,Jun 06,312
Thomas County,06/13/2020,Jun 13,340
Thomas County,06/20/2020,Jun 20,351
Thomas County,06/27/2020,Jun 27,352
Thomas County,07/04/2020,Jul 04,337
Thomas County,07/11/2020,Jul 11,442
Thomas County,07/18/2020,Jul 18,516
Thomas County,07/25/2020,Jul 25,240
Tift County,03/07/2020,Mar 07,16
Tift County,03/14/2020,Mar 14,19
Tift County,03/21/2020,Mar 21,12
Tift County,03/28/2020,Mar 28,444
Tift County,04/04/2020,Apr 04,1170
Tift County,04/11/2020,Apr 11,792
Tift County,04/18/2020,Apr 18,841
Tift County,04/25/2020,Apr 25,823
Tift County,05/02/2020,May 02,748
Tift County,05/09/2020,May 09,627
Tift County,05/16/2020,May 16,508
Tift County,05/23/2020,May 23,466
Tift County,05/30/2020,May 30,472
Tift County,06/06/2020,Jun 06,349
Tift County,06/13/2020,Jun 13,434
Tift County,06/20/2020,Jun 20,297
Tift County,06/27/2020,Jun 27,414
Tift County,07/04/2020,Jul 04,284
Tift County,07/11/2020,Jul 11,458
Tift County,07/18/2020,Jul 18,341
Tift County,07/25/2020,Jul 25,265
Toombs County,03/07/2020,Mar 07,16
Toombs County,03/14/2020,Mar 14,15
Toombs County,03/21/2020,Mar 21,19
Toombs County,03/28/2020,Mar 28,156
Toombs County,04/04/2020,Apr 04,530
Toombs County,04/11/2020,Apr 11,770
Toombs County,04/18/2020,Apr 18,642
Toombs County,04/25/2020,Apr 25,572
Toombs County,05/02/2020,May 02,403
Toombs County,05/09/2020,May 09,386
Toombs County,05/16/2020,May 16,305
Toombs County,05/23/2020,May 23,329
Toombs County,05/30/2020,May 30,217
Toombs County,06/06/2020,Jun 06,219
Toombs County,06/13/2020,Jun 13,262
Toombs County,06/20/2020,Jun 20,226
Toombs County,06/27/2020,Jun 27,198
Toombs County,07/04/2020,Jul 04,222
Toombs County,07/11/2020,Jul 11,250
Toombs County,07/18/2020,Jul 18,266
Toombs County,07/25/2020,Jul 25,132
Towns County,03/07/2020,Mar 07,5
Towns County,03/14/2020,Mar 14,3
Towns County,03/21/2020,Mar 21,16
Towns County,03/28/2020,Mar 28,120
Towns County,04/04/2020,Apr 04,362
Towns County,04/11/2020,Apr 11,214
Towns County,04/18/2020,Apr 18,126
Towns County,04/25/2020,Apr 25,233
Towns County,05/02/2020,May 02,119
Towns County,05/09/2020,May 09,217
Towns County,05/16/2020,May 16,144
Towns County,05/23/2020,May 23,101
Towns County,05/30/2020,May 30,76
Towns County,06/06/2020,Jun 06,78
Towns County,06/13/2020,Jun 13,60
Towns County,06/20/2020,Jun 20,49
Towns County,06/27/2020,Jun 27,49
Towns County,07/04/2020,Jul 04,46
Towns County,07/11/2020,Jul 11,61
Towns County,07/18/2020,Jul 18,52
Towns County,07/25/2020,Jul 25,31
Treutlen County,03/07/2020,Mar 07,1
Treutlen County,03/14/2020,Mar 14,5
Treutlen County,03/21/2020,Mar 21,1
Treutlen County,03/28/2020,Mar 28,32
Treutlen County,04/04/2020,Apr 04,75
Treutlen County,04/11/2020,Apr 11,105
Treutlen County,04/18/2020,Apr 18,132
Treutlen County,04/25/2020,Apr 25,65
Treutlen County,05/02/2020,May 02,68
Treutlen County,05/09/2020,May 09,54
Treutlen County,05/16/2020,May 16,62
Treutlen County,05/23/2020,May 23,61
Treutlen County,05/30/2020,May 30,45
Treutlen County,06/06/2020,Jun 06,44
Treutlen County,06/13/2020,Jun 13,52
Treutlen County,06/20/2020,Jun 20,50
Treutlen County,06/27/2020,Jun 27,43
Treutlen County,07/04/2020,Jul 04,45
Treutlen County,07/11/2020,Jul 11,61
Treutlen County,07/18/2020,Jul 18,64
Treutlen County,07/25/2020,Jul 25,39
Troup County,03/07/2020,Mar 07,37
Troup County,03/14/2020,Mar 14,34
Troup County,03/21/2020,Mar 21,46
Troup County,03/28/2020,Mar 28,725
Troup County,04/04/2020,Apr 04,2233
Troup County,04/11/2020,Apr 11,3358
Troup County,04/18/2020,Apr 18,2496
Troup County,04/25/2020,Apr 25,2667
Troup County,05/02/2020,May 02,1597
Troup County,05/09/2020,May 09,1725
Troup County,05/16/2020,May 16,1314
Troup County,05/23/2020,May 23,1477
Troup County,05/30/2020,May 30,1762
Troup County,06/06/2020,Jun 06,1819
Troup County,06/13/2020,Jun 13,1121
Troup County,06/20/2020,Jun 20,1564
Troup County,06/27/2020,Jun 27,1351
Troup County,07/04/2020,Jul 04,984
Troup County,07/11/2020,Jul 11,1522
Troup County,07/18/2020,Jul 18,1287
Troup County,07/25/2020,Jul 25,798
Turner County,03/07/2020,Mar 07,2
Turner County,03/14/2020,Mar 14,4
Turner County,03/21/2020,Mar 21,6
Turner County,03/28/2020,Mar 28,57
Turner County,04/04/2020,Apr 04,199
Turner County,04/11/2020,Apr 11,114
Turner County,04/18/2020,Apr 18,160
Turner County,04/25/2020,Apr 25,150
Turner County,05/02/2020,May 02,107
Turner County,05/09/2020,May 09,122
Turner County,05/16/2020,May 16,71
Turner County,05/23/2020,May 23,76
Turner County,05/30/2020,May 30,69
Turner County,06/06/2020,Jun 06,57
Turner County,06/13/2020,Jun 13,83
Turner County,06/20/2020,Jun 20,73
Turner County,06/27/2020,Jun 27,68
Turner County,07/04/2020,Jul 04,66
Turner County,07/11/2020,Jul 11,79
Turner County,07/18/2020,Jul 18,76
Turner County,07/25/2020,Jul 25,45
Twiggs County,03/07/2020,Mar 07,3
Twiggs County,03/14/2020,Mar 14,8
Twiggs County,03/21/2020,Mar 21,6
Twiggs County,03/28/2020,Mar 28,33
Twiggs County,04/04/2020,Apr 04,110
Twiggs County,04/11/2020,Apr 11,100
Twiggs County,04/18/2020,Apr 18,70
Twiggs County,04/25/2020,Apr 25,112
Twiggs County,05/02/2020,May 02,84
Twiggs County,05/09/2020,May 09,87
Twiggs County,05/16/2020,May 16,81
Twiggs County,05/23/2020,May 23,92
Twiggs County,05/30/2020,May 30,45
Twiggs County,06/06/2020,Jun 06,44
Twiggs County,06/13/2020,Jun 13,55
Twiggs County,06/20/2020,Jun 20,52
Twiggs County,06/27/2020,Jun 27,56
Twiggs County,07/04/2020,Jul 04,55
Twiggs County,07/11/2020,Jul 11,77
Twiggs County,07/18/2020,Jul 18,52
Twiggs County,07/25/2020,Jul 25,41
Union County,03/07/2020,Mar 07,11
Union County,03/14/2020,Mar 14,14
Union County,03/21/2020,Mar 21,12
Union County,03/28/2020,Mar 28,284
Union County,04/04/2020,Apr 04,723
Union County,04/11/2020,Apr 11,490
Union County,04/18/2020,Apr 18,343
Union County,04/25/2020,Apr 25,389
Union County,05/02/2020,May 02,275
Union County,05/09/2020,May 09,417
Union County,05/16/2020,May 16,244
Union County,05/23/2020,May 23,222
Union County,05/30/2020,May 30,151
Union County,06/06/2020,Jun 06,163
Union County,06/13/2020,Jun 13,149
Union County,06/20/2020,Jun 20,148
Union County,06/27/2020,Jun 27,111
Union County,07/04/2020,Jul 04,125
Union County,07/11/2020,Jul 11,171
Union County,07/18/2020,Jul 18,128
Union County,07/25/2020,Jul 25,71
Upson County,03/07/2020,Mar 07,14
Upson County,03/14/2020,Mar 14,16
Upson County,03/21/2020,Mar 21,15
Upson County,03/28/2020,Mar 28,120
Upson County,04/04/2020,Apr 04,844
Upson County,04/11/2020,Apr 11,703
Upson County,04/18/2020,Apr 18,562
Upson County,04/25/2020,Apr 25,574
Upson County,05/02/2020,May 02,582
Upson County,05/09/2020,May 09,446
Upson County,05/16/2020,May 16,387
Upson County,05/23/2020,May 23,331
Upson County,05/30/2020,May 30,372
Upson County,06/06/2020,Jun 06,375
Upson County,06/13/2020,Jun 13,338
Upson County,06/20/2020,Jun 20,274
Upson County,06/27/2020,Jun 27,349
Upson County,07/04/2020,Jul 04,223
Upson County,07/11/2020,Jul 11,439
Upson County,07/18/2020,Jul 18,365
Upson County,07/25/2020,Jul 25,245
Walker County,03/07/2020,Mar 07,10
Walker County,03/14/2020,Mar 14,14
Walker County,03/21/2020,Mar 21,32
Walker County,03/28/2020,Mar 28,321
Walker County,04/04/2020,Apr 04,1267
Walker County,04/11/2020,Apr 11,2043
Walker County,04/18/2020,Apr 18,1141
Walker County,04/25/2020,Apr 25,1112
Walker County,05/02/2020,May 02,756
Walker County,05/09/2020,May 09,829
Walker County,05/16/2020,May 16,577
Walker County,05/23/2020,May 23,526
Walker County,05/30/2020,May 30,1216
Walker County,06/06/2020,Jun 06,412
Walker County,06/13/2020,Jun 13,394
Walker County,06/20/2020,Jun 20,372
Walker County,06/27/2020,Jun 27,340
Walker County,07/04/2020,Jul 04,278
Walker County,07/11/2020,Jul 11,790
Walker County,07/18/2020,Jul 18,366
Walker County,07/25/2020,Jul 25,236
Walton County,03/07/2020,Mar 07,24
Walton County,03/14/2020,Mar 14,46
Walton County,03/21/2020,Mar 21,62
Walton County,03/28/2020,Mar 28,1140
Walton County,04/04/2020,Apr 04,3120
Walton County,04/11/2020,Apr 11,2661
Walton County,04/18/2020,Apr 18,2207
Walton County,04/25/2020,Apr 25,2538
Walton County,05/02/2020,May 02,1900
Walton County,05/09/2020,May 09,2297
Walton County,05/16/2020,May 16,1427
Walton County,05/23/2020,May 23,1391
Walton County,05/30/2020,May 30,1250
Walton County,06/06/2020,Jun 06,901
Walton County,06/13/2020,Jun 13,785
Walton County,06/20/2020,Jun 20,985
Walton County,06/27/2020,Jun 27,906
Walton County,07/04/2020,Jul 04,730
Walton County,07/11/2020,Jul 11,921
Walton County,07/18/2020,Jul 18,832
Walton County,07/25/2020,Jul 25,696
Ware County,03/07/2020,Mar 07,15
Ware County,03/14/2020,Mar 14,11
Ware County,03/21/2020,Mar 21,4
Ware County,03/28/2020,Mar 28,180
Ware County,04/04/2020,Apr 04,884
Ware County,04/11/2020,Apr 11,518
Ware County,04/18/2020,Apr 18,702
Ware County,04/25/2020,Apr 25,563
Ware County,05/02/2020,May 02,467
Ware County,05/09/2020,May 09,379
Ware County,05/16/2020,May 16,290
Ware County,05/23/2020,May 23,322
Ware County,05/30/2020,May 30,279
Ware County,06/06/2020,Jun 06,230
Ware County,06/13/2020,Jun 13,368
Ware County,06/20/2020,Jun 20,270
Ware County,06/27/2020,Jun 27,229
Ware County,07/04/2020,Jul 04,234
Ware County,07/11/2020,Jul 11,344
Ware County,07/18/2020,Jul 18,347
Ware County,07/25/2020,Jul 25,192
Warren County,03/07/2020,Mar 07,6
Warren County,03/14/2020,Mar 14,5
Warren County,03/21/2020,Mar 21,1
Warren County,03/28/2020,Mar 28,29
Warren County,04/04/2020,Apr 04,96
Warren County,04/11/2020,Apr 11,107
Warren County,04/18/2020,Apr 18,73
Warren County,04/25/2020,Apr 25,135
Warren County,05/02/2020,May 02,106
Warren County,05/09/2020,May 09,101
Warren County,05/16/2020,May 16,79
Warren County,05/23/2020,May 23,70
Warren County,05/30/2020,May 30,60
Warren County,06/06/2020,Jun 06,59
Warren County,06/13/2020,Jun 13,53
Warren County,06/20/2020,Jun 20,62
Warren County,06/27/2020,Jun 27,53
Warren County,07/04/2020,Jul 04,41
Warren County,07/11/2020,Jul 11,65
Warren County,07/18/2020,Jul 18,72
Warren County,07/25/2020,Jul 25,43
Washington County,03/07/2020,Mar 07,9
Washington County,03/14/2020,Mar 14,3
Washington County,03/21/2020,Mar 21,11
Washington County,03/28/2020,Mar 28,85
Washington County,04/04/2020,Apr 04,240
Washington County,04/11/2020,Apr 11,249
Washington County,04/18/2020,Apr 18,163
Washington County,04/25/2020,Apr 25,294
Washington County,05/02/2020,May 02,205
Washington County,05/09/2020,May 09,168
Washington County,05/16/2020,May 16,133
Washington County,05/23/2020,May 23,202
Washington County,05/30/2020,May 30,168
Washington County,06/06/2020,Jun 06,199
Washington County,06/13/2020,Jun 13,133
Washington County,06/20/2020,Jun 20,162
Washington County,06/27/2020,Jun 27,196
Washington County,07/04/2020,Jul 04,160
Washington County,07/11/2020,Jul 11,176
Washington County,07/18/2020,Jul 18,158
Washington County,07/25/2020,Jul 25,95
Wayne County,03/07/2020,Mar 07,9
Wayne County,03/14/2020,Mar 14,7
Wayne County,03/21/2020,Mar 21,12
Wayne County,03/28/2020,Mar 28,137
Wayne County,04/04/2020,Apr 04,597
Wayne County,04/11/2020,Apr 11,421
Wayne County,04/18/2020,Apr 18,567
Wayne County,04/25/2020,Apr 25,502
Wayne County,05/02/2020,May 02,468
Wayne County,05/09/2020,May 09,414
Wayne County,05/16/2020,May 16,392
Wayne County,05/23/2020,May 23,371
Wayne County,05/30/2020,May 30,354
Wayne County,06/06/2020,Jun 06,233
Wayne County,06/13/2020,Jun 13,279
Wayne County,06/20/2020,Jun 20,206
Wayne County,06/27/2020,Jun 27,164
Wayne County,07/04/2020,Jul 04,152
Wayne County,07/11/2020,Jul 11,191
Wayne County,07/18/2020,Jul 18,209
Wayne County,07/25/2020,Jul 25,137
Webster County,03/07/2020,Mar 07,1
Webster County,03/14/2020,Mar 14,1
Webster County,03/21/2020,Mar 21,1
Webster County,03/28/2020,Mar 28,5
Webster County,04/04/2020,Apr 04,22
Webster County,04/11/2020,Apr 11,27
Webster County,04/18/2020,Apr 18,16
Webster County,04/25/2020,Apr 25,18
Webster County,05/02/2020,May 02,9
Webster County,05/09/2020,May 09,19
Webster County,05/16/2020,May 16,16
Webster County,05/23/2020,May 23,15
Webster County,05/30/2020,May 30,11
Webster County,06/06/2020,Jun 06,12
Webster County,06/13/2020,Jun 13,15
Webster County,06/20/2020,Jun 20,14
Webster County,06/27/2020,Jun 27,6
Webster County,07/04/2020,Jul 04,15
Webster County,07/11/2020,Jul 11,14
Webster County,07/18/2020,Jul 18,25
Webster County,07/25/2020,Jul 25,11
Wheeler County,03/07/2020,Mar 07,3
Wheeler County,03/14/2020,Mar 14,1
Wheeler County,03/21/2020,Mar 21,0
Wheeler County,03/28/2020,Mar 28,11
Wheeler County,04/04/2020,Apr 04,55
Wheeler County,04/11/2020,Apr 11,73
Wheeler County,04/18/2020,Apr 18,54
Wheeler County,04/25/2020,Apr 25,42
Wheeler County,05/02/2020,May 02,41
Wheeler County,05/09/2020,May 09,48
Wheeler County,05/16/2020,May 16,44
Wheeler County,05/23/2020,May 23,40
Wheeler County,05/30/2020,May 30,37
Wheeler County,06/06/2020,Jun 06,27
Wheeler County,06/13/2020,Jun 13,32
Wheeler County,06/20/2020,Jun 20,16
Wheeler County,06/27/2020,Jun 27,22
Wheeler County,07/04/2020,Jul 04,32
Wheeler County,07/11/2020,Jul 11,27
Wheeler County,07/18/2020,Jul 18,30
Wheeler County,07/25/2020,Jul 25,20
White County,03/07/2020,Mar 07,11
White County,03/14/2020,Mar 14,37
White County,03/21/2020,Mar 21,17
White County,03/28/2020,Mar 28,411
White County,04/04/2020,Apr 04,1050
White County,04/11/2020,Apr 11,826
White County,04/18/2020,Apr 18,614
White County,04/25/2020,Apr 25,609
White County,05/02/2020,May 02,470
White County,05/09/2020,May 09,490
White County,05/16/2020,May 16,384
White County,05/23/2020,May 23,303
White County,05/30/2020,May 30,316
White County,06/06/2020,Jun 06,244
White County,06/13/2020,Jun 13,197
White County,06/20/2020,Jun 20,155
White County,06/27/2020,Jun 27,164
White County,07/04/2020,Jul 04,102
White County,07/11/2020,Jul 11,211
White County,07/18/2020,Jul 18,145
White County,07/25/2020,Jul 25,107
Whitfield County,03/07/2020,Mar 07,87
Whitfield County,03/14/2020,Mar 14,59
Whitfield County,03/21/2020,Mar 21,74
Whitfield County,03/28/2020,Mar 28,980
Whitfield County,04/04/2020,Apr 04,2781
Whitfield County,04/11/2020,Apr 11,3601
Whitfield County,04/18/2020,Apr 18,7215
Whitfield County,04/25/2020,Apr 25,4178
Whitfield County,05/02/2020,May 02,3664
Whitfield County,05/09/2020,May 09,3957
Whitfield County,05/16/2020,May 16,2150
Whitfield County,05/23/2020,May 23,1973
Whitfield County,05/30/2020,May 30,1884
Whitfield County,06/06/2020,Jun 06,1927
Whitfield County,06/13/2020,Jun 13,1823
Whitfield County,06/20/2020,Jun 20,1244
Whitfield County,06/27/2020,Jun 27,1193
Whitfield County,07/04/2020,Jul 04,1167
Whitfield County,07/11/2020,Jul 11,1718
Whitfield County,07/18/2020,Jul 18,1401
Whitfield County,07/25/2020,Jul 25,1218
Wilcox County,03/07/2020,Mar 07,4
Wilcox County,03/14/2020,Mar 14,1
Wilcox County,03/21/2020,Mar 21,4
Wilcox County,03/28/2020,Mar 28,18
Wilcox County,04/04/2020,Apr 04,72
Wilcox County,04/11/2020,Apr 11,72
Wilcox County,04/18/2020,Apr 18,67
Wilcox County,04/25/2020,Apr 25,52
Wilcox County,05/02/2020,May 02,52
Wilcox County,05/09/2020,May 09,69
Wilcox County,05/16/2020,May 16,34
Wilcox County,05/23/2020,May 23,49
Wilcox County,05/30/2020,May 30,30
Wilcox County,06/06/2020,Jun 06,21
Wilcox County,06/13/2020,Jun 13,36
Wilcox County,06/20/2020,Jun 20,54
Wilcox County,06/27/2020,Jun 27,36
Wilcox County,07/04/2020,Jul 04,39
Wilcox County,07/11/2020,Jul 11,49
Wilcox County,07/18/2020,Jul 18,44
Wilcox County,07/25/2020,Jul 25,39
Wilkes County,03/07/2020,Mar 07,5
Wilkes County,03/14/2020,Mar 14,6
Wilkes County,03/21/2020,Mar 21,2
Wilkes County,03/28/2020,Mar 28,54
Wilkes County,04/04/2020,Apr 04,99
Wilkes County,04/11/2020,Apr 11,131
Wilkes County,04/18/2020,Apr 18,88
Wilkes County,04/25/2020,Apr 25,119
Wilkes County,05/02/2020,May 02,99
Wilkes County,05/09/2020,May 09,100
Wilkes County,05/16/2020,May 16,66
Wilkes County,05/23/2020,May 23,96
Wilkes County,05/30/2020,May 30,81
Wilkes County,06/06/2020,Jun 06,76
Wilkes County,06/13/2020,Jun 13,64
Wilkes County,06/20/2020,Jun 20,52
Wilkes County,06/27/2020,Jun 27,60
Wilkes County,07/04/2020,Jul 04,54
Wilkes County,07/11/2020,Jul 11,57
Wilkes County,07/18/2020,Jul 18,60
Wilkes County,07/25/2020,Jul 25,36
Wilkinson County,03/07/2020,Mar 07,4
Wilkinson County,03/14/2020,Mar 14,8
Wilkinson County,03/21/2020,Mar 21,2
Wilkinson County,03/28/2020,Mar 28,38
Wilkinson County,04/04/2020,Apr 04,161
Wilkinson County,04/11/2020,Apr 11,129
Wilkinson County,04/18/2020,Apr 18,100
Wilkinson County,04/25/2020,Apr 25,108
Wilkinson County,05/02/2020,May 02,140
Wilkinson County,05/09/2020,May 09,114
Wilkinson County,05/16/2020,May 16,95
Wilkinson County,05/23/2020,May 23,82
Wilkinson County,05/30/2020,May 30,91
Wilkinson County,06/06/2020,Jun 06,69
Wilkinson County,06/13/2020,Jun 13,53
Wilkinson County,06/20/2020,Jun 20,56
Wilkinson County,06/27/2020,Jun 27,50
Wilkinson County,07/04/2020,Jul 04,48
Wilkinson County,07/11/2020,Jul 11,60
Wilkinson County,07/18/2020,Jul 18,55
Wilkinson County,07/25/2020,Jul 25,39
Worth County,03/07/2020,Mar 07,14
Worth County,03/14/2020,Mar 14,15
Worth County,03/21/2020,Mar 21,8
Worth County,03/28/2020,Mar 28,111
Worth County,04/04/2020,Apr 04,382
Worth County,04/11/2020,Apr 11,227
Worth County,04/18/2020,Apr 18,281
Worth County,04/25/2020,Apr 25,259
Worth County,05/02/2020,May 02,228
Worth County,05/09/2020,May 09,207
Worth County,05/16/2020,May 16,179
Worth County,05/23/2020,May 23,172
Worth County,05/30/2020,May 30,142
Worth County,06/06/2020,Jun 06,139
Worth County,06/13/2020,Jun 13,139
Worth County,06/20/2020,Jun 20,119
Worth County,06/27/2020,Jun 27,142
Worth County,07/04/2020,Jul 04,104
Worth County,07/11/2020,Jul 11,119
Worth County,07/18/2020,Jul 18,120
Worth County,07/25/2020,Jul 25,69
ARC,03/07/2020,Mar 07,1803
ARC,03/14/2020,Mar 14,2087
ARC,03/21/2020,Mar 21,6901
ARC,03/28/2020,Mar 28,72537
ARC,04/04/2020,Apr 04,201429
ARC,04/11/2020,Apr 11,147089
ARC,04/18/2020,Apr 18,114173
ARC,04/25/2020,Apr 25,134560
ARC,05/02/2020,May 02,114508
ARC,05/09/2020,May 09,126416
ARC,05/16/2020,May 16,91526
ARC,05/23/2020,May 23,82844
ARC,05/30/2020,May 30,75053
ARC,06/06/2020,Jun 06,69523
ARC,06/13/2020,Jun 13,66426
